id_viagem,estado_mar,distancia_km
2266,Tempestuoso,3010.0
2267,Moderado,1047.3
2268,Tempestuoso,517.4
2269,Agitado,1842.4
2270,Muito Calmo,1584.6
2271,Moderado,1782.6
2272,Muito Calmo,3110.6
2273,Tempestuoso,3169.8
2274,Muito Calmo,3216.3
2275,Calmo,117.4
2276,Moderado,3002.6
2277,Muito Calmo,145.7
2278,Agitado,1345.9
2279,Agitado,2330.8
2280,Calmo,182.1
2281,Moderado,3218.2
2282,Tempestuoso,1977.3
2283,Muito Calmo,3559.6
2284,Calmo,2553.6
2285,Moderado,656.6
2286,Agitado,1350.5
2287,Tempestuoso,332.6
2288,Calmo,3143.4
2289,Calmo,3454.9
2290,Muito Calmo,2438.4
2291,Muito Calmo,2504.2
2292,Agitado,843.2
2293,Moderado,830.4
2294,Muito Calmo,3076.2
2295,Agitado,3574.7
2296,Tempestuoso,3177.3
2297,Tempestuoso,1870.3
2298,Moderado,1162.5
2299,Moderado,1371.8
2300,Calmo,1955.2
2301,Muito Calmo,3832.2
2302,Calmo,3071.0
2303,Muito Calmo,3200.5
2304,Muito Calmo,2604.3
2305,Muito Calmo,3305.8
2306,Muito Calmo,1762.2
2307,Muito Calmo,2634.8
2308,Tempestuoso,1312.7
2309,Calmo,3345.8
2310,Tempestuoso,1405.3
2311,Tempestuoso,1591.6
2312,Calmo,3969.0
2313,Agitado,3495.3
2314,Muito Calmo,435.9
2315,Moderado,1430.9
2316,Tempestuoso,869.7
2317,Moderado,2737.9
2318,Muito Calmo,935.5
2319,Calmo,1999.9
2320,Muito Calmo,3014.8
2321,Moderado,3179.1
2322,Calmo,2863.0
2323,Calmo,3520.6
2324,Agitado,2744.4
2325,Tempestuoso,469.8
2326,Tempestuoso,494.3
2327,Agitado,2638.6
2328,Tempestuoso,2850.7
2329,Calmo,1692.9
2330,Agitado,544.6
2331,Agitado,2613.0
2332,Agitado,2342.6
2333,Calmo,2295.3
2334,Agitado,1281.9
2335,Calmo,2652.5
2336,Calmo,2092.4
2337,Calmo,1180.4
2338,Calmo,3823.7
2339,Agitado,600.9
2340,Muito Calmo,1070.5
2341,Agitado,1272.8
2342,Tempestuoso,3461.6
2343,Agitado,2210.4
2344,Muito Calmo,3498.3
2345,Moderado,3261.8
2346,Tempestuoso,292.0
2347,Moderado,814.2
2348,Muito Calmo,1046.0
2349,Moderado,3038.8
2350,Tempestuoso,97.9
2351,Moderado,3376.8
2352,Agitado,1686.2
2353,Agitado,123.2
2354,Muito Calmo,2228.6
2355,Agitado,1388.5
2356,Moderado,1077.1
2357,Tempestuoso,3940.2
2358,Calmo,331.2
2359,Moderado,1693.9
2360,Calmo,171.8
2361,Muito Calmo,1068.0
2362,Tempestuoso,3033.9
2363,Muito Calmo,1747.6
2364,Agitado,3693.1
2365,Calmo,1381.5
2366,Muito Calmo,2553.8
2367,Moderado,1424.3
2368,Tempestuoso,2677.5
2369,Calmo,3088.8
2370,Muito Calmo,2835.5
2371,Tempestuoso,3809.7
2372,Muito Calmo,1380.7
2373,Calmo,2315.6
2374,Agitado,2202.0
2375,Tempestuoso,2522.9
2376,Tempestuoso,640.5
2377,Agitado,2583.2
2378,Agitado,683.5
2379,Muito Calmo,1825.4
2380,Tempestuoso,3523.5
2381,Calmo,3543.8
2382,Agitado,1499.5
2383,Calmo,2876.4
2384,Calmo,598.5
2385,Agitado,2604.7
2386,Calmo,2016.7
2387,Calmo,3458.5
2388,Moderado,1029.6
2389,Agitado,2323.3
2390,Moderado,3287.6
2391,Moderado,351.3
2392,Calmo,1996.4
2393,Agitado,774.1
2394,Muito Calmo,3464.9
2395,Moderado,3621.7
2396,Tempestuoso,392.2
2397,Tempestuoso,3596.4
2398,Tempestuoso,3052.3
2399,Muito Calmo,1475.9
2400,Agitado,1527.1
2401,Calmo,1053.4
2402,Moderado,769.1
2403,Calmo,2677.2
2404,Calmo,1324.7
2405,Tempestuoso,350.8
2406,Tempestuoso,1143.7
2407,Moderado,2774.3
2408,Tempestuoso,3557.0
2409,Tempestuoso,2701.6
2410,Moderado,1315.9
2411,Moderado,1380.8
2412,Muito Calmo,3890.6
2413,Calmo,1985.1
2414,Moderado,3833.7
2415,Moderado,2293.2
2416,Moderado,2749.8
2417,Tempestuoso,1640.7
2418,Moderado,1870.2
2419,Calmo,3697.4
2420,Moderado,1912.0
2421,Calmo,932.2
2422,Tempestuoso,3162.2
2423,Calmo,3883.2
2424,Moderado,3604.3
2425,Tempestuoso,2228.4
2426,Calmo,1041.3
2427,Muito Calmo,58.0
2428,Muito Calmo,3243.2
2429,Muito Calmo,3749.8
2430,Agitado,2766.2
2431,Calmo,865.9
2432,Calmo,1895.6
2433,Agitado,737.7
2434,Tempestuoso,1098.6
2435,Calmo,1728.6
2436,Agitado,2240.8
2437,Muito Calmo,3798.7
2438,Agitado,3917.9
2439,Calmo,2061.4
2440,Agitado,3370.4
2441,Calmo,113.6
2442,Tempestuoso,3576.3
2443,Agitado,460.0
2444,Moderado,3053.5
2445,Moderado,363.7
2446,Calmo,1190.2
2447,Agitado,2569.9
2448,Agitado,3257.2
2449,Muito Calmo,322.9
2450,Tempestuoso,3285.4
2451,Moderado,3485.5
2452,Moderado,684.7
2453,Muito Calmo,2939.0
2454,Muito Calmo,845.7
2455,Agitado,1040.7
2456,Tempestuoso,1536.2
2457,Moderado,3178.5
2458,Calmo,2129.5
2459,Tempestuoso,2029.3
2460,Tempestuoso,2704.0
2461,Muito Calmo,1515.5
2462,Calmo,3481.3
2463,Calmo,1546.9
2464,Tempestuoso,1449.8
2465,Moderado,3729.7
2466,Moderado,2864.3
2467,Calmo,235.0
2468,Muito Calmo,3388.6
2469,Tempestuoso,502.7
2470,Tempestuoso,3694.1
2471,Agitado,601.0
2472,Muito Calmo,814.1
2473,Moderado,3228.5
2474,Moderado,1188.7
2475,Muito Calmo,3257.8
2476,Tempestuoso,1740.0
2477,Tempestuoso,3092.4
2478,Moderado,1147.8
2479,Muito Calmo,381.2
2480,Tempestuoso,2071.1
2481,Muito Calmo,3142.9
2482,Agitado,989.0
2483,Agitado,1592.7
2484,Moderado,2092.0
2485,Calmo,2070.3
2486,Calmo,3981.7
2487,Moderado,3677.4
2488,Tempestuoso,732.6
2489,Muito Calmo,759.2
2490,Calmo,345.0
2491,Moderado,3013.5
2492,Moderado,1498.1
2493,Agitado,390.3
2494,Tempestuoso,3164.0
2495,Agitado,1592.0
2496,Moderado,1297.8
2497,Moderado,1400.2
2498,Agitado,293.5
2499,Agitado,3126.8
2500,Muito Calmo,3218.6
2501,Muito Calmo,2980.2
2502,Muito Calmo,233.9
2503,Tempestuoso,430.9
2504,Calmo,2342.1
2505,Muito Calmo,2553.9
2506,Moderado,2481.4
2507,Calmo,1727.9
2508,Moderado,2809.6
2509,Moderado,1619.4
2510,Moderado,1602.6
2511,Tempestuoso,970.6
2512,Agitado,445.9
2513,Calmo,3689.5
2514,Moderado,2599.2
2515,Muito Calmo,3161.6
2516,Calmo,2169.3
2517,Moderado,3730.4
2518,Moderado,1100.1
2519,Agitado,1108.0
2520,Calmo,944.0
2521,Tempestuoso,479.6
2522,Agitado,1180.0
2523,Moderado,1473.1
2524,Tempestuoso,1006.0
2525,Agitado,1919.2
2526,Moderado,313.1
2527,Calmo,2177.0
2528,Moderado,652.5
2529,Moderado,1824.8
2530,Tempestuoso,3928.7
2531,Agitado,1213.8
2532,Moderado,2287.0
2533,Agitado,3337.9
2534,Agitado,3886.8
2535,Muito Calmo,1547.9
2536,Moderado,301.4
2537,Calmo,2375.0
2538,Agitado,3875.6
2539,Calmo,2286.1
2540,Muito Calmo,2600.4
2541,Muito Calmo,2039.7
2542,Moderado,3552.5
2543,Agitado,3640.7
2544,Agitado,87.9
2545,Agitado,3570.6
2546,Moderado,2894.8
2547,Calmo,3030.8
2548,Muito Calmo,2586.1
2549,Agitado,2736.9
2550,Agitado,1669.1
2551,Calmo,1178.4
2552,Agitado,2390.8
2553,Tempestuoso,156.9
2554,Agitado,2940.4
2555,Tempestuoso,3843.0
2556,Moderado,277.3
2557,Calmo,3528.9
2558,Calmo,3971.3
2559,Moderado,430.4
2560,Agitado,2498.1
2561,Tempestuoso,3601.4
2562,Muito Calmo,3337.2
2563,Moderado,2114.3
2564,Calmo,3705.5
2565,Agitado,165.6
2566,Muito Calmo,2957.2
2567,Moderado,431.0
2568,Tempestuoso,1811.0
2569,Muito Calmo,273.5
2570,Moderado,3240.2
2571,Calmo,3644.7
2572,Agitado,557.5
2573,Moderado,1941.8
2574,Moderado,1359.0
2575,Calmo,1936.9
2576,Moderado,3942.5
2577,Calmo,3480.1
2578,Muito Calmo,2615.2
2579,Muito Calmo,393.2
2580,Moderado,337.2
2581,Tempestuoso,1673.7
2582,Tempestuoso,2459.0
2583,Muito Calmo,3469.1
2584,Tempestuoso,2547.4
2585,Muito Calmo,2159.5
2586,Tempestuoso,2948.1
2587,Calmo,2363.1
2588,Calmo,541.7
2589,Tempestuoso,3576.1
2590,Muito Calmo,245.2
2591,Calmo,3819.4
2592,Calmo,750.3
2593,Moderado,359.5
2594,Moderado,2679.4
2595,Agitado,280.4
2596,Agitado,3377.4
2597,Tempestuoso,1723.3
2598,Muito Calmo,2086.6
2599,Calmo,2954.8
2600,Moderado,679.6
2601,Agitado,856.0
2602,Muito Calmo,743.5
2603,Moderado,3896.9
2604,Muito Calmo,3716.3
2605,Moderado,2817.5
2606,Moderado,121.8
2607,Agitado,2858.3
2608,Tempestuoso,3830.0
2609,Tempestuoso,996.8
2610,Tempestuoso,2332.7
2611,Muito Calmo,1777.2
2612,Calmo,378.0
2613,Agitado,2359.1
2614,Calmo,2283.0
2615,Agitado,2050.4
2616,Tempestuoso,3796.5
2617,Agitado,3419.1
2618,Muito Calmo,688.8
2619,Calmo,1659.3
2620,Tempestuoso,2030.1
2621,Agitado,3675.0
2622,Moderado,2495.6
2623,Agitado,1063.0
2624,Agitado,341.0
2625,Muito Calmo,1185.3
2626,Tempestuoso,2017.0
2627,Calmo,2817.5
2628,Tempestuoso,1577.9
2629,Agitado,883.2
2630,Calmo,1410.8
2631,Calmo,3380.0
2632,Moderado,1149.0
2633,Tempestuoso,272.6
2634,Calmo,1977.9
2635,Moderado,439.0
2636,Calmo,2897.6
2637,Agitado,2111.3
2638,Muito Calmo,3879.4
2639,Agitado,3928.0
2640,Calmo,1633.2
2641,Moderado,2389.7
2642,Agitado,791.3
2643,Tempestuoso,3343.4
2644,Agitado,1981.7
2645,Calmo,2488.1
2646,Moderado,3774.2
2647,Moderado,3330.4
2648,Agitado,2091.6
2649,Agitado,3550.9
2650,Calmo,1297.6
2651,Muito Calmo,2851.5
2652,Calmo,2942.3
2653,Agitado,2435.0
2654,Agitado,3251.9
2655,Calmo,1540.0
2656,Calmo,3870.0
2657,Tempestuoso,299.3
2658,Moderado,236.9
2659,Calmo,501.5
2660,Calmo,3352.2
2661,Calmo,2666.0
2662,Calmo,3651.7
2663,Agitado,530.6
2664,Muito Calmo,2366.6
2665,Moderado,2811.3
2666,Tempestuoso,1767.1
2667,Tempestuoso,2111.4
2668,Calmo,1169.4
2669,Muito Calmo,3576.5
2670,Tempestuoso,3336.4
2671,Agitado,1259.4
2672,Tempestuoso,3110.8
2673,Tempestuoso,1688.4
2674,Moderado,3843.0
2675,Agitado,3626.0
2676,Tempestuoso,463.0
2677,Moderado,859.0
2678,Moderado,3498.2
2679,Moderado,2892.5
2680,Moderado,2156.6
2681,Muito Calmo,2373.1
2682,Moderado,2906.3
2683,Muito Calmo,1137.7
2684,Calmo,3821.5
2685,Muito Calmo,274.8
2686,Agitado,1241.0
2687,Agitado,169.5
2688,Muito Calmo,3708.4
2689,Agitado,3622.4
2690,Tempestuoso,3408.0
2691,Agitado,3257.9
2692,Tempestuoso,824.0
2693,Agitado,618.6
2694,Moderado,1768.1
2695,Agitado,3701.7
2696,Muito Calmo,2637.2
2697,Agitado,3587.7
2698,Muito Calmo,3263.5
2699,Moderado,271.4
2700,Moderado,908.6
2701,Muito Calmo,3091.6
2702,Agitado,3684.0
2703,Muito Calmo,924.6
2704,Tempestuoso,3184.8
2705,Moderado,1282.8
2706,Agitado,2888.9
2707,Tempestuoso,3867.6
2708,Agitado,3720.2
2709,Tempestuoso,1470.7
2710,Muito Calmo,2955.4
2711,Calmo,2627.1
2712,Calmo,298.8
2713,Tempestuoso,2145.4
2714,Agitado,3367.3
2715,Muito Calmo,1393.4
2716,Moderado,3068.4
2717,Agitado,3539.0
2718,Tempestuoso,3857.8
2719,Calmo,3007.3
2720,Tempestuoso,890.6
2721,Muito Calmo,2146.1
2722,Tempestuoso,2438.9
2723,Moderado,561.8
2724,Muito Calmo,1708.5
2725,Muito Calmo,1293.9
2726,Tempestuoso,3913.4
2727,Tempestuoso,2582.6
2728,Muito Calmo,3580.5
2729,Muito Calmo,1332.9
2730,Tempestuoso,3676.0
2731,Muito Calmo,1992.7
2732,Muito Calmo,2859.0
2733,Muito Calmo,716.5
2734,Moderado,3176.5
2735,Tempestuoso,3892.5
2736,Moderado,2186.9
2737,Agitado,426.1
2738,Tempestuoso,2721.1
2739,Moderado,708.6
2740,Tempestuoso,2638.1
2741,Agitado,2982.9
2742,Muito Calmo,1067.8
2743,Agitado,3785.9
2744,Calmo,3805.8
2745,Calmo,1821.5
2746,Tempestuoso,3144.3
2747,Moderado,99.1
2748,Calmo,1216.4
2749,Calmo,1821.5
2750,Tempestuoso,525.4
2751,Tempestuoso,2006.4
2752,Tempestuoso,2486.4
2753,Muito Calmo,444.8
2754,Moderado,2116.8
2755,Tempestuoso,1256.7
2756,Agitado,3734.2
2757,Muito Calmo,2049.3
2758,Agitado,2825.4
2759,Tempestuoso,1356.8
2760,Moderado,766.7
2761,Calmo,2846.2
2762,Tempestuoso,3457.4
2763,Moderado,1673.5
2764,Muito Calmo,2320.9
2765,Calmo,176.3
2766,Agitado,3541.0
2767,Agitado,2132.0
2768,Muito Calmo,553.7
2769,Agitado,244.1
2770,Calmo,902.5
2771,Muito Calmo,1969.3
2772,Tempestuoso,2003.6
2773,Agitado,3066.5
2774,Moderado,1480.6
2775,Agitado,686.7
2776,Tempestuoso,542.7
2777,Muito Calmo,530.4
2778,Agitado,1940.9
2779,Moderado,2530.6
2780,Tempestuoso,2877.6
2781,Calmo,927.3
2782,Moderado,364.1
2783,Tempestuoso,343.2
2784,Moderado,1799.3
2785,Muito Calmo,157.2
2786,Calmo,3564.9
2787,Muito Calmo,1861.3
2788,Muito Calmo,691.1
2789,Calmo,3113.7
2790,Tempestuoso,3019.6
2791,Calmo,3911.5
2792,Moderado,2133.9
2793,Muito Calmo,422.5
2794,Muito Calmo,2092.9
2795,Agitado,111.8
2796,Muito Calmo,3413.6
2797,Moderado,2548.4
2798,Calmo,174.1
2799,Agitado,2906.9
2800,Calmo,2342.4
2801,Muito Calmo,3519.7
2802,Agitado,3203.9
2803,Agitado,3961.2
2804,Muito Calmo,647.9
2805,Agitado,109.7
2806,Calmo,1219.0
2807,Agitado,1402.6
2808,Calmo,2153.2
2809,Muito Calmo,3370.0
2810,Moderado,1255.5
2811,Moderado,83.7
2812,Agitado,1223.6
2813,Tempestuoso,244.5
2814,Muito Calmo,3959.5
2815,Calmo,2160.1
2816,Moderado,959.5
2817,Agitado,2473.0
2818,Agitado,1163.2
2819,Tempestuoso,2357.0
2820,Tempestuoso,891.6
2821,Muito Calmo,298.8
2822,Agitado,475.6
2823,Muito Calmo,1455.6
2824,Muito Calmo,757.1
2825,Calmo,3849.9
2826,Moderado,3035.8
2827,Muito Calmo,1762.0
2828,Agitado,973.6
2829,Moderado,869.4
2830,Calmo,1614.9
2831,Calmo,3886.9
2832,Tempestuoso,363.1
2833,Muito Calmo,1250.0
2834,Muito Calmo,3713.8
2835,Calmo,3860.9
2836,Calmo,2825.0
2837,Agitado,2189.2
2838,Muito Calmo,3521.1
2839,Muito Calmo,1328.9
2840,Agitado,1886.0
2841,Calmo,2283.2
2842,Agitado,1898.7
2843,Moderado,2712.3
2844,Tempestuoso,3396.9
2845,Agitado,1115.2
2846,Calmo,3684.0
2847,Muito Calmo,2127.7
2848,Tempestuoso,319.9
2849,Calmo,2577.6
2850,Calmo,738.1
2851,Agitado,816.0
2852,Agitado,3486.0
2853,Muito Calmo,939.2
2854,Moderado,1264.9
2855,Muito Calmo,3901.8
2856,Agitado,3274.0
2857,Calmo,734.9
2858,Muito Calmo,546.1
2859,Muito Calmo,2572.0
2860,Moderado,3732.5
2861,Agitado,3821.1
2862,Moderado,3988.6
2863,Muito Calmo,410.8
2864,Tempestuoso,1688.5
2865,Agitado,2146.1
2866,Tempestuoso,3615.7
2867,Agitado,1877.8
2868,Agitado,2640.8
2869,Tempestuoso,2637.0
2870,Agitado,3316.7
2871,Muito Calmo,3537.1
2872,Tempestuoso,2505.9
2873,Moderado,2108.8
2874,Calmo,1188.0
2875,Agitado,3712.9
2876,Calmo,538.6
2877,Muito Calmo,1216.6
2878,Tempestuoso,3808.4
2879,Agitado,3540.1
2880,Calmo,185.2
2881,Agitado,3184.9
2882,Calmo,2580.0
2883,Muito Calmo,3112.4
2884,Muito Calmo,3761.8
2885,Tempestuoso,2164.1
2886,Muito Calmo,445.7
2887,Calmo,1673.5
2888,Muito Calmo,1175.3
2889,Tempestuoso,3656.5
2890,Moderado,1475.9
2891,Moderado,3900.8
2892,Calmo,1142.9
2893,Calmo,3690.4
2894,Tempestuoso,801.7
2895,Agitado,1175.0
2896,Agitado,1715.1
2897,Moderado,1368.3
2898,Agitado,3047.6
2899,Moderado,3001.4
2900,Tempestuoso,2736.8
2901,Moderado,2856.3
2902,Tempestuoso,1495.0
2903,Agitado,2918.4
2904,Tempestuoso,2059.2
2905,Tempestuoso,3593.6
2906,Moderado,1507.7
2907,Tempestuoso,3652.0
2908,Muito Calmo,259.1
2909,Tempestuoso,2080.2
2910,Agitado,3393.3
2911,Agitado,3834.8
2912,Calmo,803.4
2913,Agitado,1506.0
2914,Moderado,1861.2
2915,Agitado,3376.7
2916,Calmo,200.8
2917,Agitado,301.9
2918,Tempestuoso,671.2
2919,Muito Calmo,1167.8
2920,Muito Calmo,1799.3
2921,Agitado,2748.7
2922,Tempestuoso,3834.5
2923,Muito Calmo,2191.5
2924,Tempestuoso,2219.8
2925,Moderado,3684.0
2926,Moderado,2541.0
2927,Tempestuoso,3850.4
2928,Muito Calmo,3814.7
2929,Moderado,2847.3
2930,Calmo,2448.5
2931,Moderado,1247.5
2932,Muito Calmo,645.9
2933,Agitado,1730.7
2934,Tempestuoso,3918.1
2935,Tempestuoso,355.9
2936,Muito Calmo,3654.6
2937,Tempestuoso,2019.7
2938,Agitado,2360.0
2939,Calmo,406.7
2940,Muito Calmo,1982.4
2941,Calmo,1358.5
2942,Tempestuoso,1217.9
2943,Agitado,2074.7
2944,Agitado,2756.6
2945,Tempestuoso,2101.2
2946,Tempestuoso,1458.8
2947,Muito Calmo,3523.8
2948,Muito Calmo,1257.2
2949,Agitado,2160.5
2950,Tempestuoso,3602.2
2951,Moderado,522.2
2952,Muito Calmo,1570.8
2953,Muito Calmo,198.8
2954,Agitado,2864.6
2955,Calmo,1419.1
2956,Agitado,3264.1
2957,Calmo,3425.2
2958,Agitado,3320.7
2959,Moderado,3774.8
2960,Agitado,3107.2
2961,Calmo,115.5
2962,Moderado,2633.2
2963,Agitado,1520.9
2964,Muito Calmo,2214.6
2965,Muito Calmo,2978.6
2966,Moderado,2906.0
2967,Muito Calmo,804.6
2968,Muito Calmo,1353.2
2969,Calmo,493.8
2970,Agitado,2794.2
2971,Agitado,1057.8
2972,Calmo,2144.5
2973,Tempestuoso,2960.1
2974,Agitado,1434.0
2975,Tempestuoso,308.4
2976,Calmo,764.4
2977,Tempestuoso,1288.8
2978,Muito Calmo,3771.8
2979,Moderado,3631.5
2980,Muito Calmo,1297.5
2981,Muito Calmo,1622.3
2982,Calmo,127.8
2983,Muito Calmo,3693.6
2984,Tempestuoso,3692.8
2985,Tempestuoso,2457.5
2986,Agitado,3984.6
2987,Calmo,1032.8
2988,Moderado,1879.2
2989,Tempestuoso,3868.0
2990,Muito Calmo,2936.8
2991,Moderado,3404.1
2992,Calmo,1674.2
2993,Tempestuoso,1853.0
2994,Muito Calmo,3317.9
2995,Calmo,3021.7
2996,Agitado,1482.3
2997,Agitado,2459.1
2998,Moderado,2783.4
2999,Agitado,2950.1
3000,Agitado,668.1
3001,Muito Calmo,2519.5
3002,Agitado,713.8
3003,Moderado,2481.6
3004,Muito Calmo,249.8
3005,Agitado,3251.1
3006,Agitado,3226.8
3007,Tempestuoso,1070.3
3008,Muito Calmo,1820.9
3009,Tempestuoso,1734.0
3010,Agitado,693.0
3011,Tempestuoso,345.3
3012,Calmo,299.3
3013,Tempestuoso,3069.4
3014,Agitado,428.3
3015,Muito Calmo,1144.7
3016,Agitado,881.2
3017,Agitado,1122.8
3018,Agitado,1725.3
3019,Tempestuoso,318.4
3020,Muito Calmo,338.7
3021,Tempestuoso,3981.7
3022,Muito Calmo,2301.5
3023,Moderado,2887.8
3024,Tempestuoso,1973.8
3025,Tempestuoso,1182.8
3026,Agitado,3857.8
3027,Moderado,1366.9
3028,Agitado,2720.2
3029,Tempestuoso,706.5
3030,Muito Calmo,2935.3
3031,Calmo,2648.8
3032,Muito Calmo,3523.9
3033,Muito Calmo,2568.9
3034,Muito Calmo,3046.6
3035,Muito Calmo,153.4
3036,Tempestuoso,1938.1
3037,Muito Calmo,3616.5
3038,Tempestuoso,1381.2
3039,Calmo,3821.8
3040,Muito Calmo,1288.1
3041,Agitado,2871.5
3042,Agitado,1949.9
3043,Tempestuoso,3884.5
3044,Tempestuoso,3384.3
3045,Moderado,2963.4
3046,Moderado,2586.7
3047,Muito Calmo,1452.6
3048,Tempestuoso,3292.2
3049,Calmo,884.9
3050,Tempestuoso,3558.3
3051,Calmo,1929.6
3052,Muito Calmo,3504.0
3053,Tempestuoso,1979.1
3054,Muito Calmo,889.4
3055,Muito Calmo,690.9
3056,Calmo,3394.2
3057,Muito Calmo,3192.7
3058,Muito Calmo,1913.4
3059,Tempestuoso,3364.4
3060,Tempestuoso,2391.6
3061,Moderado,1977.8
3062,Agitado,1963.1
3063,Muito Calmo,2313.6
3064,Moderado,3729.1
3065,Tempestuoso,1906.4
3066,Tempestuoso,1880.8
3067,Agitado,2582.8
3068,Agitado,809.9
3069,Muito Calmo,485.0
3070,Agitado,221.7
3071,Calmo,3591.2
3072,Calmo,3855.9
3073,Tempestuoso,2647.5
3074,Calmo,3966.1
3075,Muito Calmo,1710.3
3076,Agitado,655.0
3077,Moderado,196.5
3078,Muito Calmo,3065.9
3079,Tempestuoso,3786.5
3080,Calmo,640.0
3081,Tempestuoso,1303.7
3082,Moderado,2269.6
3083,Muito Calmo,2260.8
3084,Agitado,2718.0
3085,Muito Calmo,904.7
3086,Muito Calmo,1957.9
3087,Calmo,886.2
3088,Muito Calmo,2932.9
3089,Agitado,3334.3
3090,Agitado,2682.1
3091,Muito Calmo,3176.3
3092,Calmo,3217.8
3093,Agitado,3141.0
3094,Calmo,1112.7
3095,Tempestuoso,327.1
3096,Agitado,3844.4
3097,Calmo,885.0
3098,Muito Calmo,1203.9
3099,Agitado,2742.7
3100,Agitado,2587.7
3101,Agitado,1154.5
3102,Calmo,2866.4
3103,Muito Calmo,3946.6
3104,Moderado,1421.0
3105,Agitado,103.5
3106,Calmo,921.6
3107,Calmo,1517.3
3108,Tempestuoso,2145.3
3109,Calmo,2490.5
3110,Tempestuoso,394.0
3111,Tempestuoso,1858.3
3112,Tempestuoso,3516.5
3113,Muito Calmo,2888.9
3114,Agitado,490.0
3115,Tempestuoso,3320.2
3116,Muito Calmo,2412.7
3117,Moderado,3158.4
3118,Moderado,3639.2
3119,Tempestuoso,1704.9
3120,Calmo,1804.1
3121,Muito Calmo,1341.8
3122,Agitado,2168.9
3123,Tempestuoso,1255.3
3124,Tempestuoso,1035.7
3125,Agitado,2162.8
3126,Agitado,2249.4
3127,Tempestuoso,1713.8
3128,Agitado,3137.1
3129,Calmo,3310.5
3130,Tempestuoso,1008.6
3131,Moderado,88.4
3132,Agitado,3720.4
3133,Agitado,3495.9
3134,Moderado,2976.1
3135,Tempestuoso,2346.9
3136,Calmo,683.4
3137,Muito Calmo,2035.6
3138,Tempestuoso,3979.3
3139,Muito Calmo,3325.6
3140,Agitado,1269.2
3141,Calmo,2152.3
3142,Calmo,1767.7
3143,Tempestuoso,2167.0
3144,Tempestuoso,3776.1
3145,Calmo,3848.8
3146,Agitado,2535.5
3147,Agitado,1820.6
3148,Moderado,50.4
3149,Calmo,2708.6
3150,Agitado,2663.1
3151,Tempestuoso,1248.1
3152,Moderado,3903.6
3153,Calmo,453.1
3154,Muito Calmo,3978.3
3155,Tempestuoso,3672.6
3156,Moderado,1711.6
3157,Moderado,1165.8
3158,Moderado,3434.7
3159,Calmo,1717.3
3160,Calmo,121.7
3161,Calmo,2743.0
3162,Muito Calmo,2450.9
3163,Tempestuoso,2266.8
3164,Moderado,1992.4
3165,Moderado,2019.1
3166,Calmo,3082.3
3167,Moderado,3600.8
3168,Moderado,3244.9
3169,Calmo,3846.5
3170,Tempestuoso,1886.8
3171,Calmo,1847.9
3172,Moderado,1441.6
3173,Calmo,3356.6
3174,Muito Calmo,1151.0
3175,Tempestuoso,1233.0
3176,Calmo,575.4
3177,Calmo,694.3
3178,Tempestuoso,669.7
3179,Calmo,2943.0
3180,Agitado,601.0
3181,Calmo,2578.1
3182,Muito Calmo,1306.7
3183,Calmo,2595.6
3184,Muito Calmo,2509.6
3185,Tempestuoso,621.2
3186,Tempestuoso,2545.5
3187,Muito Calmo,3656.4
3188,Tempestuoso,195.4
3189,Calmo,2552.8
3190,Agitado,935.6
3191,Tempestuoso,1004.9
3192,Agitado,890.8
3193,Moderado,3872.1
3194,Muito Calmo,126.5
3195,Agitado,3739.3
3196,Moderado,3760.1
3197,Moderado,553.5
3198,Calmo,3889.3
3199,Muito Calmo,409.6
3200,Moderado,684.7
3201,Agitado,300.0
3202,Calmo,3428.4
3203,Muito Calmo,2587.4
3204,Moderado,3261.5
3205,Muito Calmo,1494.2
3206,Moderado,2938.4
3207,Tempestuoso,2654.9
3208,Muito Calmo,2844.1
3209,Muito Calmo,1477.8
3210,Calmo,1938.3
3211,Agitado,173.6
3212,Moderado,1679.7
3213,Calmo,273.3
3214,Agitado,210.2
3215,Calmo,1822.8
3216,Agitado,3948.3
3217,Tempestuoso,2554.8
3218,Moderado,363.6
3219,Muito Calmo,341.2
3220,Calmo,3127.1
3221,Moderado,3491.7
3222,Moderado,3859.9
3223,Agitado,2307.9
3224,Muito Calmo,1068.6
3225,Muito Calmo,74.8
3226,Calmo,214.1
3227,Muito Calmo,3053.8
3228,Calmo,384.2
3229,Agitado,3211.1
3230,Calmo,2846.5
3231,Muito Calmo,2460.8
3232,Calmo,1942.5
3233,Muito Calmo,2960.8
3234,Moderado,2181.6
3235,Muito Calmo,448.1
3236,Moderado,2618.3
3237,Muito Calmo,669.3
3238,Muito Calmo,3259.1
3239,Tempestuoso,1214.5
3240,Muito Calmo,2352.3
3241,Tempestuoso,2613.6
3242,Calmo,1746.7
3243,Calmo,944.6
3244,Moderado,2904.2
3245,Agitado,3104.9
3246,Tempestuoso,3097.2
3247,Agitado,572.1
3248,Calmo,157.3
3249,Muito Calmo,3213.6
3250,Agitado,2386.4
3251,Tempestuoso,2128.3
3252,Calmo,3886.2
3253,Tempestuoso,1205.7
3254,Agitado,349.7
3255,Agitado,3467.5
3256,Moderado,2940.3
3257,Muito Calmo,1363.8
3258,Moderado,2823.2
3259,Tempestuoso,948.0
3260,Agitado,1627.5
3261,Moderado,1247.0
3262,Agitado,1934.4
3263,Calmo,247.6
